X,Y,name,name:en,place,landuse,population,is_in,source,name:af,name:nr,name:st,name:nso,name:ssw,name:ts,name:tn,name:ve,name:xh,name:zu,osm_id,osm_type
27.4344338,-30.3892929,Mayisela,,village,,,,,,,,,,,,,,,1395168605,nodes
27.4035501,-30.3637411,Mdaweni,,village,,,,,,,,,,,,,,,1395189469,nodes
27.4894665,-30.3875574,Mjilweni,,village,,,,,,,,,,,,,,,1395153662,nodes
24.4135159,-30.455171,Leeuwkuil,,isolated_dwelling,,,,,,,,,,,,,,,7169749911,nodes
24.2545251,-30.4651071,Rustfontein,,isolated_dwelling,,,,,,,,,,,,,,,7169750343,nodes
21.9223164,-33.7392527,Oukraal Shelter,,hamlet,,,,,,,,,,,,,,,2385643138,nodes
28.1913261,-25.7466069,Centre Place,,,residential,,,,,,,,,,,,,,10001927016,nodes
27.331391,-30.5396442,Zwelitsha,,village,,,,,,,,,,,,,,,1650252904,nodes
27.6693688,-30.5516026,Komkhulu,,village,,,,,,,,,,,,,,,1401460058,nodes
27.6881705,-30.5527279,Ntubeni,,village,,,,,,,,,,,,,,,1401460132,nodes
27.6148805,-30.5758435,Zola,,village,,,,,,,,,,,,,,,1401477269,nodes
27.6597783,-30.5247826,White City,,village,,,,,,,,,,,,,,,1401460014,nodes
27.6666544,-30.5328665,Khwabo,,village,,,,,,,,,,,,,,,1401460107,nodes
29.4583333,-26.0013889,Banks,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262694946,nodes
29.111389,-26.467778,Evander,,town,,10166,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262706062,nodes
31.0783596,-26.0092555,Msauli,,town,,,,,,,,,,,,,,,59649319,nodes
26.5302778,-30.2172222,Smithfield,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,42204183,nodes
28.2663031,-32.3025363,Mkhonhotho,,village,,,,sagns,,,,,,,,,,,262710161,nodes
28.2672222,-32.7566667,Marshstrand,,town,,,,sagns,,,,,,,,,,,262721267,nodes
28.0951715,-32.8847437,Glen Navar,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,2155571935,nodes
27.9116667,-31.895,Gungubele,,hamlet,,232,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706867,nodes
27.4658245,-32.7579745,Nooitgedacht,,hamlet,,,,,,,,,,,,,,,2158214390,nodes
27.3102049,-32.7988229,Twezana,,hamlet,,,,,,,,,,,,,,,2158214658,nodes
27.4813778,-32.8135642,Hanover,,village,,,,http://travelingluck.com/Africa/South%20Africa/Eastern%20Cape/_997971_Hanover.html,,,,,,,,,,,1672125304,nodes
27.4627103,-32.6378521,Enkululekweni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705868,nodes
27.3400332,-32.7997211,eRhamnyiba,,village,,,,,,,,,,,,,,,2158214645,nodes
27.4041667,-32.7605556,KwaMangati,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708215,nodes
27.6536111,-32.9952778,Phumlani,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721931,nodes
27.6627778,-32.9694444,Zwelitsha,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722571,nodes
28.0544444,-32.3936111,Komkhulu,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707811,nodes
27.9251489,-32.2095244,Mangobomvo,,village,,,,,,,,,,,,,,,4323994067,nodes
27.9391487,-32.199813,Ngqamakhwe,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721719,nodes
27.0580107,-30.9974841,Floukraal,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706276,nodes
26.8072222,-31.1213889,Jamestown,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720682,nodes
28.3824956,-30.5900989,Makuatlana,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514017,nodes
28.3503067,-30.6405441,Zwelitsha,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514014,nodes
26.5927778,-31.9805556,Thornhill,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262717926,nodes
21.7743936,-32.837082,Rooihoogte,,isolated_dwelling,,,,,,,,,,,,,,,7150433094,nodes
21.6923127,-32.7647266,Gemsbokkop,,isolated_dwelling,,,,,,,,,,,,,,,7150433829,nodes
25.4687529,-33.798352,Despatch,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,25919861,nodes
28.6447222,-30.4827778,Tshisa,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718009,nodes
24.4616794,-32.2449947,Winterhoek,,isolated_dwelling,,,,,,,,,,,,,,,2150316493,nodes
25.6472222,-33.7602778,Coega,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704704,nodes
25.137778,-32.581667,Pearston,,town,,4516,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721900,nodes
27.4430952,-30.354979,N'Dofela,,village,,,,,,,,,,,,,,,1395189475,nodes
30.7956408,-29.1301862,Matimatolo,,village,,,,,,,,,,,,,,,2188221614,nodes
27.7386111,-32.9172222,Manyano,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721238,nodes
27.7827778,-32.9388889,Khayelethu,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720806,nodes
27.5082562,-32.7779309,Nkqonkqweni,,village,,,,,,,,,,,,,,,6056995655,nodes
27.7241667,-32.7530556,Gompo Park,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720436,nodes
27.2772174,-30.5857925,Mahlubini,,village,,,,,,,,,,,,,,,1650195510,nodes
27.1342023,-30.613987,Mbonisweni,,town,,,,,,,,,,,,,,,1642061012,nodes
27.2453474,-30.6111311,Mhlangeni,,village,,,,,,,,,,,,,,,1408902347,nodes
29.1113889,-26.0955556,Witcons,,hamlet,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262718817,nodes
27.2367596,-33.3568966,Tharfield,,village,,,,,,,,,,,,,,,6080109078,nodes
27.4238889,-32.9197222,Zwelitsha,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722570,nodes
24.8379437,-33.4625062,Springbok Vlackte,,hamlet,,,,http://www.fallingrain.com/world/SF/05/Springbok_Vlackte.html,,,,,,,,,,,4354157089,nodes
24.67902,-33.754808,Andrieskraal,,hamlet,,,,,,,,,,,,,,,3761574462,nodes
29.366944,-30.809167,eMaXesibeni (Mount Ayliff),,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262712621,nodes
30.5075,-30.6738889,Anerley,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262694826,nodes
29.302271,-30.958646,Tabankulu,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,243836053,nodes
30.1554994,-31.0872269,Ebenezer,,hamlet,,,,,,,,,,,,,,,2177854875,nodes
29.4903447,-31.540684,Ngqotsini,,village,,,,,,,,,,,,,,,1234073427,nodes
29.4111801,-29.7031607,Cobham,,village,,,,,,,,,,,,,,,2776980505,nodes
30.3096496,-29.5352212,Garlington Estate,,village,,,,,,,,,,,,,,,4693159385,nodes
29.3460187,-31.5373513,Qubuswayo,,village,,,,,,,,,,,,,,,1234073455,nodes
30.273582,-30.981321,Palm Beach,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262714507,nodes
29.5999126,-29.5251538,Lotheni Village,,village,,,,,,,,,,,,,,,599269924,nodes
30.2547222,-31.0133333,Glenmore,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720414,nodes
30.1987152,-30.9893484,Thongasi,,hamlet,,,,,,,,,,,,,,,2177869161,nodes
24.9547128,-31.1937305,Kwazamuxolo,,village,,,,,,,,,,,,,,,2153531653,nodes
25.5463889,-33.3938889,Enon,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705870,nodes
26.5405556,-33.7486111,Cannon Rocks,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704598,nodes
30.9002801,-29.9524924,Umlazi,,town,,,,,,,,,,,,,,,7477355936,nodes
28.7836888,-31.5890013,Umtata Central,,town,,,,,,,,,,,,,,,1317094048,nodes
30.8611111,-27.1583333,Moolman,,hamlet,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262710338,nodes
31.0832079,-27.1081424,Mahamba,,village,,,,,,,,,,,,,,,2276760449,nodes
28.9884205,-28.6897636,Nyusana,,village,,,,,,,,,,,,,,,3606793150,nodes
29.6224996,-29.3202806,Highmoor,,village,,,,,,,,,,,,,,,2776995036,nodes
29.3019444,-26.7841667,Thuthukani,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262717947,nodes
32.3071939,-28.220597,Nyalazi River,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262714236,nodes
31.8559432,-27.5565414,Marula Outpost,,isolated_dwelling,,,,,,,,,,,,,,,3371985385,nodes
31.9031778,-27.5137409,Hlambinyati,,isolated_dwelling,,,,,,,,,,,,,,,3372928031,nodes
31.8860906,-27.5500848,Emvokweni Outpost,,isolated_dwelling,,,,,,,,,,,,,,,3556343590,nodes
31.8138131,-27.5518612,Masango Homestead,,village,,,,,,,,,,,,,,,3556360314,nodes
31.6861111,-28.7388889,Nomyaca,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262713796,nodes
31.7866667,-28.1913889,Ngolotshe,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721630,nodes
31.4616667,-29.0794444,eNyoni,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262714243,nodes
31.2741035,-28.3832417,Makhosini,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262709196,nodes
28.600826,-27.029719,Villiers,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262722412,nodes
28.8577778,-28.2297222,Aberfeldy,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262694479,nodes
29.7794402,-27.9860881,Normandien,,hamlet,,,,,,,,,,,,,,,6722890552,nodes
30.164722,-28.173889,Glencoe,,town,,17548,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,94845554,nodes
29.973611,-27.8969443,Ballengeich,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262694940,nodes
30.1273665,-28.0798177,Hattingspruit,,village,,,,sagns,,,,,,,,,,,262706970,nodes
32.1034164,-28.3289593,Somkhele,,village,,,,,,,,,,,,,,,3893442261,nodes
32.0447655,-28.0840411,Hilltop Camp,,village,,,,,,,,,,,,,,,2047623204,nodes
31.0788889,-27.4366667,Fundukzama,,hamlet,,,,sagns,,,,,,,,,,,7739398548,nodes
32.4220351,-28.4066262,Maphelane,,village,,,,,,,,,,,,,,,2287860126,nodes
32.7303946,-27.3293759,Mabibi,,village,,,,,,,,,,,,,,,2478800199,nodes
31.290278,-27.577222,Louwsburg,,town,,,KwaZulu-Natal;South Africa,sagns,,,,,,,,,,,262708808,nodes
31.2816459,-27.5441701,Ntshondwe Camp,,village,,,,,,,,,,,,,,,2084237435,nodes
31.3294444,-28.2619444,Mbudle,,hamlet,,,,sagns,,,,,,,,,,,262709974,nodes
31.3069444,-28.2930556,Nkaphane,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262713657,nodes
31.2697222,-28.2622222,Kwezibomvu,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262708417,nodes
28.5666843,-23.0044784,Tolwe,,village,,,,,,,,,,,,,,,559366754,nodes
29.1065441,-23.3098791,Ga-Moleele,,village,,,,,,,,,,,,,,,5455234523,nodes
29.0678157,-23.2906248,Amosotho,,village,,,,,,,,,,,,,,,5405662120,nodes
28.984796,-23.300816,Old Longside,,village,,,,,,,,,,,,,,,5385164997,nodes
30.9980556,-24.7269444,Boiketlo,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262719377,nodes
30.9933333,-24.7436111,Morolaneng,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721502,nodes
30.9683333,-24.7533333,Morolaneng,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721503,nodes
28.6577778,-23.7427778,Ga-Monene,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706532,nodes
28.6030556,-23.5572222,Ga-Nkidikitlana,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706553,nodes
30.2587723,-24.0247231,Maake,,village,,,,,,,,,,,,,,,2407647028,nodes
30.2925589,-24.0257258,Mhadawa,,village,,,,,,,,,,,,,,,2407646850,nodes
30.2023842,-24.0242106,Leolo,,village,,,,,,,,,,,,,,,2407646672,nodes
30.4625,-24.2558333,Ga-Mamatlhola,,town,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720288,nodes
30.6454761,-22.4645997,Mapakoni,,village,,,,,,,,,,,,,,,4956781616,nodes
30.6834683,-22.4642953,Mataulu,,village,,,,,,,,,,,,,,,4956781625,nodes
30.5210129,-22.5759033,Muswodi,,village,,,,,,,,,,,,,,,4566808994,nodes
30.5477149,-22.5764739,Mukovhawabale,,village,,,,,,,,,,,,,,,4566808995,nodes
30.6144444,-23.4930556,Ga-Abele,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706310,nodes
30.0406338,-24.1731664,Mamatsha,,hamlet,,,,,,,,,,,,,,,9360089041,nodes
30.6946597,-23.002718,Malamulele,,town,,13070,,,,,,,,,,,,,2144877648,nodes
30.5791667,-23.4897222,Ga-Mothele,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706534,nodes
30.7134819,-23.5517528,Ka-Rhangani,,village,,,,,,,,,,,,,,,6633986308,nodes
30.7018089,-23.615115,Ka-Mpakani,,village,,,,,,,,,,,,,,,6633986309,nodes
30.5906581,-23.6325332,Merekome,,village,,,,,,,,,,,,,,,6634035835,nodes
30.7985162,-23.5509041,Loloka,,village,,,,,,,,,,,,,,,2754468951,nodes
30.7758333,-24.6061111,Mahudua,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262721085,nodes
30.6455556,-24.4675,Ga-Moraba,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706423,nodes
30.5404043,-23.5624923,Mawa,,village,,,,,,,,,,,,,,,6634035704,nodes
30.5194616,-23.5856992,Mawa,,village,,,,,,,,,,,,,,,6634035844,nodes
30.8027778,-24.6580556,Dipping,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262719923,nodes
31.076339,-23.865242,Lulekani,,town,,14464,,,,,,,,,,,,,912141678,nodes
31.155697,-24.5413386,,,isolated_dwelling,,,,,,,,,,,,,,,2670667110,nodes
31.1969981,-24.4536581,,,village,,,,,,,,,,,,,,,2675405016,nodes
31.7394969,-24.0050597,Olifants Rest Camp,,village,,,,,,,,,,,,,,,2047618101,nodes
31.6321512,-24.1456036,Roodewal Bush Lodge,,village,,,,,,,,,,,,,,,2054429389,nodes
31.9776846,-24.4509985,Lebombo Lodge,,village,,,,,,,,,,,,,,,2054426071,nodes
31.6727816,-24.6239771,Hamilton's Tented Camp,,village,,,,,,,,,,,,,,,2056143758,nodes
31.5571677,-24.5559839,Talamati Bushveld Camp,,village,,,,,,,,,,,,,,,2056205660,nodes
28.042021,-28.8784137,Lisemeng 1,,village,,,,,,,,,,,,,,,1487071614,nodes
28.0467417,-28.8578185,Ha-Molibeli,,village,,,,,,,,,,,,,,,1487071605,nodes
28.0431368,-28.8509776,Thaba-Tsooana,,village,,,,,,,,,,,,,,,1487071618,nodes
30.1013299,-23.2004918,Bokisi,,town,,,,,,,,,,,,,,,8900989006,nodes
30.0614148,-23.2223695,Riverplaats,,town,,,,,,,,,,,,,,,8901045174,nodes
31.4218845,-24.6731842,Seville,,village,,,,,,,,,,,,,,,1425445376,nodes
31.1680556,-25.0777778,Tshabalala,,town,,15022,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262722295,nodes
28.3831546,-28.6816356,Ha Maloi,,village,,,,,,,,,,,,,,,3292297944,nodes
20.402159,-34.4543775,De Hoop Village,,village,,,,,,,,,,,,,,,2469899449,nodes
28.9203402,-24.9561283,Spitspunt,,village,,,,,,,,,,,,,,,1514641531,nodes
28.7643545,-25.0539287,Ramantsho,,village,,,,,,,,,,,,,,,1514528335,nodes
30.6384855,-22.8738624,Malavuwe,,village,,,,,,,,,,,,,,,4951128689,nodes
30.6521166,-22.8721031,Tshivhazwaulu,,village,,,,,,,,,,,,,,,4951128690,nodes
29.3445937,-24.4082642,Ga-Ntamaties,,village,,,,,,,,,,,,,,,1420882863,nodes
30.3758333,-24.5725,Alverton,,town,,2278,"Limpopo, South Africa",sagns,,,,,,,,,,,262719078,nodes
30.2905556,-24.6111111,Bothashoek,,town,,2276,"Limpopo, South Africa",sagns,,,,,,,,,,,262719398,nodes
30.2883333,-24.5355556,Mabotsha,,town,,4198,"Limpopo, South Africa",sagns,,,,,,,,,,,262721072,nodes
29.0397891,-23.0827067,The Glade,,hamlet,,,"Blouberg, Limpopo",,,,,,,,,,,,1011379601,nodes
29.1011111,-23.6344444,Ga-Ramoshwane,,town,,3469,"Limpopo, South Africa",sagns,,,,,,,,,,,262720329,nodes
29.03,-23.6255556,Juno,,town,,1301,"Limpopo, South Africa",sagns,,,,,,,,,,,262720740,nodes
29.0483333,-23.7158333,Ramalapa,,town,,881,"Limpopo, South Africa",sagns,,,,,,,,,,,262721980,nodes
28.120833,-24.298056,Vaalwater,,town,,3964,"Limpopo, South Africa",sagns,,,,,,,,,,,262722337,nodes
29.0919444,-23.6625,Chloe,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262719683,nodes
29.1086111,-23.7194444,Ga-Kgoroshi,,town,,698,"Limpopo, South Africa",sagns,,,,,,,,,,,262720206,nodes
29.0405556,-23.6777778,Ga-Ramokadi-Kadi,,town,,2136,"Limpopo, South Africa",sagns,,,,,,,,,,,262720328,nodes
29.0269444,-23.525,Leokaneng,,town,,1436,"Limpopo, South Africa",sagns,,,,,,,,,,,262720961,nodes
29.0908333,-23.5627778,Ga-Ramotlokana,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720330,nodes
29.0252778,-23.7166667,Ga-Mohoai,,town,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720297,nodes
29.0752778,-23.6294444,Olympus,,town,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262721798,nodes
29.0011111,-23.7463889,Ga-Selolo,,town,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720336,nodes
28.0736627,-28.8376628,Ha 'Malesaoana,,village,,,,,,,,,,,,,,,3315537256,nodes
28.0746062,-28.8492684,Ha Monki,,village,,,,,,,,,,,,,,,3514870966,nodes
29.4337408,-25.6164423,Piet Tlou,,village,,,,,,,,,,,,,,,3834975658,nodes
28.5741984,-25.1040675,Thoboshi Park,,village,,,,,,,,,,,,,,,1514528598,nodes
28.6163889,-25.0822222,Magareng,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262709024,nodes
29.1424643,-22.2089233,Petes Pond,,isolated_dwelling,,,,,,,,,,,,,,,8779080710,nodes
28.4508333,-22.7458333,Maasstroom,,hamlet,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262708877,nodes
30.8669121,-22.4220118,Masisi,,village,,,,,,,,,,,,,,,4566852973,nodes
30.9597222,-22.7727778,Ka-Sunduza,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262707415,nodes
31.016586,-22.6918703,Punda Maria Rest Camp,,village,,,,,,,,,,,,,,,2054448743,nodes
28.633,-25.066,Nokaneng,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262713774,nodes
28.6496887,-25.0846543,Lefifi,,village,,,,,,,,,,,,,,,1514528285,nodes
28.3222183,-25.3893259,Kwalata,,village,,,,,,,,,,,,,,,3147630880,nodes
28.3449586,-25.3563408,Jimmy's Place,,village,,,,,,,,,,,,,,,3205998422,nodes
28.3505554,-25.3437224,Mongena Game Lodge,,village,,,,,,,,,,,,,,,3206647251,nodes
28.3377358,-25.4148446,,,village,,,,,,,,,,,,,,,3150303822,nodes
29.9844075,-22.2309749,Beit Bridge,,village,,,,,,,,,,,,,,,4620414864,nodes
31.3133969,-22.4482931,Pafuri Border,,village,,,,,,,,,,,,,,,2054444259,nodes
31.0838344,-22.4406823,The Outpost Lodge,,village,,,,,,,,,,,,,,,2054445275,nodes
31.2213036,-22.9467787,Sirheni Bushveld Camp,,village,,,,,,,,,,,,,,,2054442885,nodes
31.2022417,-23.2339569,Bateleur Bushveld Camp,,village,,,,,,,,,,,,,,,2056224777,nodes
30.8529039,-22.8885697,Ka-Vhele,,village,,,,,,,,,,,,,,,5076799565,nodes
30.8881702,-23.0220608,Gijana,,village,,,,,,,,,,,,,,,5076799567,nodes
29.1379755,-23.2852698,Senwabarwana,,town,,5529,"Blouberg, Capricorn, Limpopo, South Africa",sagns,,,,,,,,,,,8070652497,nodes
28.3707002,-25.4253826,,,village,,,,,,,,,,,,,,,3151313341,nodes
31.2836111,-24.8480556,Croquet Lawn,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262704741,nodes
28.24271,-25.53491,Mont Lorraine,,village,,,,,,,,,,,,,,,408994452,nodes
28.1079587,-28.7726485,Likoting Ha-Lejone,,village,,,,,,,,,,,,,,,3300563353,nodes
29.5641789,-24.4480683,Tooseng,,village,,,,,,,,,,,,,,,1373093948,nodes
29.6073909,-24.4182487,Tjiane,,village,,,,,,,,,,,,,,,1373198760,nodes
29.93932,-23.943338,Haenertsburg,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706930,nodes
29.8778116,-24.1866357,Mahlaokeng,,hamlet,,,,,,,,,,,,,,,9355744411,nodes
29.2340028,-29.8490788,Bushmans Nek Holiday Resort,,village,,,,,,,,,,,,,,,2375901320,nodes
29.8099841,-24.0212787,Ga-Molepo,,town,,4048,,,,,,,,,,,,,5674165642,nodes
30.152544,-22.878398,Dzanani,,village,,,,,,,,,,,,,,,2147352361,nodes
30.43,-22.9538889,Ngovhela,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262713351,nodes
30.4596582,-22.9676429,Thohoyandou,,town,,69453,,,,,,,,,,,,,4564369375,nodes
30.7663434,-25.1075241,Mount Anderson,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262722177,nodes
30.14055,-23.69194,Modjadjiskloof,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262710246,nodes
28.4651344,-25.4488746,,,village,,,,,,,,,,,,,,,3147693431,nodes
29.2487024,-23.8427277,Newlands,,village,,,,survey,,,,,,,,,,,5409527012,nodes
29.0168219,-25.4807404,Verena,,town,,20793,"Mpumalanga, South Africa",,,,,,,,,,,,4570853182,nodes
18.3523873,-34.0309824,Kronendal Retirement Village,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,453030866,nodes
28.1244995,-28.7830431,Ha Sera,,village,,,,,,,,,,,,,,,3300563355,nodes
25.1646182,-27.9136426,Christiana,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262704667,nodes
18.3619151,-34.0288149,Imizamo Yethu,Mandela Park,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,451066280,nodes
18.3431497,-34.0303321,Kronenzicht,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,305140225,nodes
19.4083333,-34.6036111,Uilenkraalsmond,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262722320,nodes
18.3916892,-34.1026609,Noordhaven,,hamlet,,,,,,,,,,,,,,,1864488541,nodes
18.3952871,-34.1086156,Silvermine Village,,hamlet,,,,,,,,,,,,,,,1865213067,nodes
18.3774447,-34.0920816,De Goede Hoop,,hamlet,,,,,,,,,,,,,,,1863870728,nodes
18.8166684,-34.3012842,Rooiels,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262722049,nodes
18.3474518,-34.0259855,Klein Leeukoppie Estate,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,305137276,nodes
18.3983234,-34.1070081,Zilvermyn Village,,hamlet,,,,,,,,,,,,,,,1865213012,nodes
18.3835372,-34.1099554,Dassenberg Meadows,,hamlet,,,,,,,,,,,,,,,1863509556,nodes
18.355645,-34.043093,Hout Bay,Hout Bay,town,,17900,Western Cape; South Africa,sagns,Houtbaai,,,,,,,,,,262720634,nodes
18.3628334,-34.047467,Hanging Meadow,,hamlet,,,Hout Bay,,,,,,,,,,,,451066291,nodes
18.358948,-34.0374425,Berg-en Dal Estate,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,300640962,nodes
19.7561436,-34.6771437,Klein Uintjieskraal,,isolated_dwelling,,,,,,,,,,,,,,,7160472555,nodes
19.7909837,-34.600347,Zoetendal,,isolated_dwelling,,,,,,,,,,,,,,,7160472041,nodes
19.857301,-34.6375611,Voëlvlei,,isolated_dwelling,,,,,,,,,,,,,,,3814200463,nodes
19.8602758,-34.6813231,Bo-Vogelvlei,,isolated_dwelling,,,,,,,,,,,,,,,7160458428,nodes
19.8278844,-34.6325321,Moddervlei,,isolated_dwelling,,,,,,,,,,,,,,,7160471952,nodes
19.8094093,-34.6274472,Moddervlei,,isolated_dwelling,,,,,,,,,,,,,,,7160472107,nodes
27.3944444,-32.8797222,Qonce,,town,,,"Eastern Cape, South Africa",,,,,,,,,,,,46899414,nodes
19.8820508,-34.6934704,Uitkyk,,isolated_dwelling,,,,,,,,,,,,,,,7160458429,nodes
20.0806582,-34.2681583,Protem,,hamlet,,,,,,,,,,,,,,,5644355207,nodes
19.6548414,-34.2656358,Jongensklip,,hamlet,,,,,,,,,,,,,,,5644355205,nodes
19.7667861,-34.257917,Rietpoel,,hamlet,,,,,,,,,,,,,,,5644355206,nodes
19.1497999,-34.2059785,Houwhoek,Houw Hoek,hamlet,,,,,Houwhoek,,,,,,,,,,4712884329,nodes
19.1025393,-34.176797,De Rust Village,,village,,,,,,,,,,,,,,,1536504068,nodes
19.914444,-34.150278,Riviersonderend,,town,,5245,"Western Cape, South Africa",sagns,,,,,,,,,,,25928793,nodes
31.0102242,-25.4556491,Kamagugu,,town,,4513,,image,,,,,,,,,,,421329496,nodes
31.509445,-25.494387,Malalane,,town,,3486,"Mpumalanga, South Africa",,,,,,,,,,,,262709269,nodes
31.7867367,-25.6895831,Tonga,,town,,17333,,,,,,,,,,,,,2539247200,nodes
31.7775588,-24.3936987,Satara Rest Camp,,village,,,,,,,,,,,,,,,2054426070,nodes
31.3450046,-24.1550751,Mopane Dam,,hamlet,,,,,,,,,,,,,,,610507002,nodes
31.3993197,-24.4559637,Maroela Campsite,,village,,,,,,,,,,,,,,,2056205665,nodes
31.4054489,-24.4546992,Tamboti Tented Camp,,village,,,,,,,,,,,,,,,5111361109,nodes
31.3620987,-24.1983762,Leadwood Private Camp,,hamlet,,,,Timbavati Website,,,,,,,,,,,2692543137,nodes
31.2648337,-23.7147617,Shimuwini Bushveld Camp,,village,,,,,,,,,,,,,,,2056237473,nodes
31.3317786,-25.5345377,Kaapmuiden,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262707324,nodes
30.983855,-25.38041,Rocky Drift,,village,,,,,,,,,,,,,,,513008032,nodes
30.767218,-25.59,Kaapsehoop,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262707325,nodes
31.6837697,-25.3651458,Lukimbi Safari Lodge,,village,,,,,,,,,,,,,,,2054457141,nodes
31.5116384,-25.4768638,Malelane Satellite Camp,,village,,,,,,,,,,,,,,,2054457308,nodes
31.9755425,-25.3888821,Shishangeni Private Lodge,,village,,,,,,,,,,,,,,,2054476058,nodes
