name,description,styleUrl,icon-opacity,icon-color,icon,Unit ID:,Latitude,Longitude
KMP 18/17,"{""@type"":""html"",""value"":""Unit ID:: 0219ED4B<br>Latitude: -25.823328<br>Longitude:  29.365856""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219ED4B,-25.823328,29.365856
KMP 19/3,"{""@type"":""html"",""value"":""Unit ID:: 0283E5E2<br>Latitude: -25.824197<br>Longitude:  29.370364""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283E5E2,-25.824197,29.370364
KMP 21/9,"{""@type"":""html"",""value"":""Unit ID:: 2841758<br>Latitude: -25.831911<br>Longitude:  29.387278""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2841758,-25.831911,29.387278
KMP 21/11,"{""@type"":""html"",""value"":""Unit ID:: 0219ED78<br>Latitude: -25.832622<br>Longitude:  29.388622""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219ED78,-25.832622,29.388622
KMP 21/13,"{""@type"":""html"",""value"":""Unit ID:: 2840317<br>Latitude: -25.834164<br>Longitude:  29.390850""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2840317,-25.834164,29.390850
KMP 21/15,"{""@type"":""html"",""value"":""Unit ID:: 0219F9B4<br>Latitude: -25.834442<br>Longitude:  29.392203""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219F9B4,-25.834442,29.392203
KMP 21/17,"{""@type"":""html"",""value"":""Unit ID:: 0219FA97<br>Latitude: -25.834328<br>Longitude:  29.393328""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219FA97,-25.834328,29.393328
KMP 21/19,"{""@type"":""html"",""value"":""Unit ID:: 02840FD4<br>Latitude: -25.834069<br>Longitude:  29.394306""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02840FD4,-25.834069,29.394306
KMP 21/21,"{""@type"":""html"",""value"":""Unit ID:: 0283E3BA<br>Latitude: -25.833650<br>Longitude:  29.395358""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283E3BA,-25.833650,29.395358
KMP 22/1,"{""@type"":""html"",""value"":""Unit ID:: 0219E459<br>Latitude: -25.833383<br>Longitude:  29.395864""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219E459,-25.833383,29.395864
KMP 22/3,"{""@type"":""html"",""value"":""Unit ID:: 0283DE13<br>Latitude: -25.833122<br>Longitude:  29.396347""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283DE13,-25.833122,29.396347
KMP 22/5,"{""@type"":""html"",""value"":""Unit ID:: 0219E586<br>Latitude: -25.832833<br>Longitude:  29.396956""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219E586,-25.832833,29.396956
KMP 24/19,"{""@type"":""html"",""value"":""Unit ID:: 0219ED41<br>Latitude: -25.826011<br>Longitude:  29.419208""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219ED41,-25.826011,29.419208
KMP 25/1,"{""@type"":""html"",""value"":""Unit ID:: 0219FA86<br>Latitude: -25.825072<br>Longitude:  29.420586""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219FA86,-25.825072,29.420586
KMP 44/10,"{""@type"":""html"",""value"":""Unit ID:: 028437D4<br>Latitude: -25.749195<br>Longitude:  29.557035""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028437D4,-25.749195,29.557035
KMP 44/13,"{""@type"":""html"",""value"":""Unit ID:: 2843646<br>Latitude: -25.748746<br>Longitude:  29.558226""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843646,-25.748746,29.558226
KMP 44/16,"{""@type"":""html"",""value"":""Unit ID:: 028437BB<br>Latitude: -25.748550<br>Longitude:  29.559785""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028437BB,-25.748550,29.559785
KMP 44/19,"{""@type"":""html"",""value"":""Unit ID:: 0284381B<br>Latitude: -25.749014<br>Longitude:  29.562393""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284381B,-25.749014,29.562393
KMP 44/22,"{""@type"":""html"",""value"":""Unit ID:: 028437F4<br>Latitude: -25.749014<br>Longitude:  29.562393""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028437F4,-25.749014,29.562393
KMP 44/25,"{""@type"":""html"",""value"":""Unit ID:: 0284386E<br>Latitude: -25.749609<br>Longitude:  29.563496""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284386E,-25.749609,29.563496
KMP 45/3,"{""@type"":""html"",""value"":""Unit ID:: 2843673<br>Latitude: -25.750591<br>Longitude:  29.565181""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843673,-25.750591,29.565181
KMP 45/6,"{""@type"":""html"",""value"":""Unit ID:: 028437AC<br>Latitude: -25.751505<br>Longitude:  29.566731""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028437AC,-25.751505,29.566731
KMP 45/9,"{""@type"":""html"",""value"":""Unit ID:: 2843961<br>Latitude: -25.752586<br>Longitude:  29.568495""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843961,-25.752586,29.568495
KMP 45/12,"{""@type"":""html"",""value"":""Unit ID:: 028436B2<br>Latitude: -25.753483<br>Longitude:  29.570143""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028436B2,-25.753483,29.570143
KMP 45/15,"{""@type"":""html"",""value"":""Unit ID:: 2843670<br>Latitude: -25.754485<br>Longitude:  29.571817""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843670,-25.754485,29.571817
KMP 46/3,"{""@type"":""html"",""value"":""Unit ID:: 2843636<br>Latitude: -25.755499<br>Longitude:  29.573542""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843636,-25.755499,29.573542
KMP 46/6,"{""@type"":""html"",""value"":""Unit ID:: 028436A6<br>Latitude: -25.756286<br>Longitude:  29.574992""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028436A6,-25.756286,29.574992
KMP 46/9,"{""@type"":""html"",""value"":""Unit ID:: 2.19E+150<br>Latitude: -25.757028<br>Longitude:  29.578650""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2.19E+150,-25.757028,29.578650
KMP 46/12,"{""@type"":""html"",""value"":""Unit ID:: 0283E87A<br>Latitude: -25.757083<br>Longitude:  29.579128""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283E87A,-25.757083,29.579128
KMP 46/15,"{""@type"":""html"",""value"":""Unit ID:: 2841728<br>Latitude: -25.757231<br>Longitude:  29.581178""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2841728,-25.757231,29.581178
KMP 47/2,"{""@type"":""html"",""value"":""Unit ID:: 0283EF3B<br>Latitude: -25.757606<br>Longitude:  29.583194""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283EF3B,-25.757606,29.583194
KMP 47/5,"{""@type"":""html"",""value"":""Unit ID:: 2.19E+165<br>Latitude: -25.789716<br>Longitude:  29.809293""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2.19E+165,-25.789716,29.809293
KMP 47/8,"{""@type"":""html"",""value"":""Unit ID:: 0219ED54<br>Latitude: -25.758144<br>Longitude:  29.585539""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219ED54,-25.758144,29.585539
KMP 47/11,"{""@type"":""html"",""value"":""Unit ID:: 0283ED55<br>Latitude: -25.758722<br>Longitude:  29.587731""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283ED55,-25.758722,29.587731
KMP 47/14,"{""@type"":""html"",""value"":""Unit ID:: 0283E6B1<br>Latitude: -25.758869<br>Longitude:  29.589181""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283E6B1,-25.758869,29.589181
KMP 47/17,"{""@type"":""html"",""value"":""Unit ID:: 02841A72<br>Latitude: -25.758819<br>Longitude:  29.590883""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02841A72,-25.758819,29.590883
KMP 48/3,"{""@type"":""html"",""value"":""Unit ID:: 02840ECE<br>Latitude: -25.758419<br>Longitude:  29.593333""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02840ECE,-25.758419,29.593333
KMP 48/5,"{""@type"":""html"",""value"":""Unit ID:: 0284051A<br>Latitude: -25.758303<br>Longitude:  29.593839""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284051A,-25.758303,29.593839
KMP 48/9,"{""@type"":""html"",""value"":""Unit ID:: 0219E561<br>Latitude: -25.758067<br>Longitude:  29.594833""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219E561,-25.758067,29.594833
KMP 48/15,"{""@type"":""html"",""value"":""Unit ID:: 0219F555<br>Latitude: -25.757464<br>Longitude:  29.600342""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219F555,-25.757464,29.600342
KMP 48/12,"{""@type"":""html"",""value"":""Unit ID:: 2841031<br>Latitude: -25.757386<br>Longitude:  29.599169""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2841031,-25.757386,29.599169
KMP 49/3,"{""@type"":""html"",""value"":""Unit ID:: 0219F0A5<br>Latitude: -25.757556<br>Longitude:  29.604281""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219F0A5,-25.757556,29.604281
KMP 49/15,"{""@type"":""html"",""value"":""Unit ID:: 02843CD3<br>Latitude: -25.757684<br>Longitude:  29.610315""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843CD3,-25.757684,29.610315
KMP 50/4,"{""@type"":""html"",""value"":""Unit ID:: 02843DC5<br>Latitude: -25.757874<br>Longitude:  29.614153""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843DC5,-25.757874,29.614153
KMP 53/7,"{""@type"":""html"",""value"":""Unit ID:: 02843C9F<br>Latitude: -25.758659<br>Longitude:  29.644302""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843C9F,-25.758659,29.644302
KMP 53/10,"{""@type"":""html"",""value"":""Unit ID:: 02843EA9<br>Latitude: -25.758760<br>Longitude:  29.646198""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843EA9,-25.758760,29.646198
KMP 53/13,"{""@type"":""html"",""value"":""Unit ID:: 2844006<br>Latitude: -25.758796<br>Longitude:  29.648254""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2844006,-25.758796,29.648254
KMP 54/1,"{""@type"":""html"",""value"":""Unit ID:: 02843D8D<br>Latitude: -25.758843<br>Longitude:  29.650267""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843D8D,-25.758843,29.650267
KMP 56/7,"{""@type"":""html"",""value"":""Unit ID:: 02843CDA<br>Latitude: -25.759553<br>Longitude:  29.673033""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843CDA,-25.759553,29.673033
KMP 56/9,"{""@type"":""html"",""value"":""Unit ID:: 02843BF3<br>Latitude: -25.759644<br>Longitude:  29.673561""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843BF3,-25.759644,29.673561
KMP 56/11,"{""@type"":""html"",""value"":""Unit ID:: 02843EA3<br>Latitude: -25.759911<br>Longitude:  29.674506""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843EA3,-25.759911,29.674506
KMP 56/13,"{""@type"":""html"",""value"":""Unit ID:: 02843F74<br>Latitude: -25.760306<br>Longitude:  29.675533""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843F74,-25.760306,29.675533
KMP 56/15,"{""@type"":""html"",""value"":""Unit ID:: 02843CE0<br>Latitude: -25.760517<br>Longitude:  29.675936""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843CE0,-25.760517,29.675936
KMP 56/17,"{""@type"":""html"",""value"":""Unit ID:: 0283FD81<br>Latitude: -25.761639<br>Longitude:  29.677506""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283FD81,-25.761639,29.677506
KMP 57/2,"{""@type"":""html"",""value"":""Unit ID:: 0283E01F<br>Latitude: -25.763400<br>Longitude:  29.679372""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0283E01F,-25.763400,29.679372
KMP 57/4,"{""@type"":""html"",""value"":""Unit ID:: 0219EBBC<br>Latitude: -25.764117<br>Longitude:  29.680319""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219EBBC,-25.764117,29.680319
KMP 57/6,"{""@type"":""html"",""value"":""Unit ID:: 2843804<br>Latitude: -25.765106<br>Longitude:  29.685500""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843804,-25.765106,29.685500
KMP 57/8,"{""@type"":""html"",""value"":""Unit ID:: \""02843EB1<br>Latitude: -25.764869<br>Longitude:  29.682383""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"""02843EB1",-25.764869,29.682383
KMP 57/10,"{""@type"":""html"",""value"":""Unit ID:: 02843D1E<br>Latitude: -25.765142<br>Longitude:  29.684333""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843D1E,-25.765142,29.684333
KMP 57/12,"{""@type"":""html"",""value"":""Unit ID:: 2843858<br>Latitude: -25.765125<br>Longitude:  29.684822""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843858,-25.765125,29.684822
KMP 57/14,"{""@type"":""html"",""value"":""Unit ID:: 2843644<br>Latitude: -25.765058<br>Longitude:  29.685578""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843644,-25.765058,29.685578
KMP 57/16,"{""@type"":""html"",""value"":""Unit ID:: 0284386A<br>Latitude: '-25.765106<br>Longitude:  29.685500""}",,,,,0284386A,'-25.765106,29.685500
KMP 57/18,"{""@type"":""html"",""value"":""Unit ID:: 2844066<br>Latitude: -25.764903<br>Longitude:  29.686861""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2844066,-25.764903,29.686861
KMP 60/6,"{""@type"":""html"",""value"":""Unit ID:: 2843905<br>Latitude: -25.763672<br>Longitude:  29.712661""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843905,-25.763672,29.712661
KMP 60/7,"{""@type"":""html"",""value"":""Unit ID:: 02843C89<br>Latitude: -25.763608<br>Longitude:  29.713317""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843C89,-25.763608,29.713317
KMP 60/8,"{""@type"":""html"",""value"":""Unit ID:: 02843D29<br>Latitude: -25.763508<br>Longitude:  29.713994""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843D29,-25.763508,29.713994
KMP 60/9,"{""@type"":""html"",""value"":""Unit ID:: 0284368E<br>Latitude: -25.763511<br>Longitude:  29.714597""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284368E,-25.763511,29.714597
KMP 60/10,"{""@type"":""html"",""value"":""Unit ID:: 02843CEB<br>Latitude: -25.763464<br>Longitude:  29.715214""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,02843CEB,-25.763464,29.715214
KMP 60/11,"{""@type"":""html"",""value"":""Unit ID:: 2843627<br>Latitude: -25.763394<br>Longitude:  29.715828""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843627,-25.763394,29.715828
KMP 60/12,"{""@type"":""html"",""value"":""Unit ID:: 0284407F<br>Latitude: -25.763325<br>Longitude:  29.716447""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284407F,-25.763325,29.716447
KMP 60/13,"{""@type"":""html"",""value"":""Unit ID:: 028439A0<br>Latitude: -25.763264<br>Longitude:  29.717081""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028439A0,-25.763264,29.717081
KMP 60/14,"{""@type"":""html"",""value"":""Unit ID:: 0284401C<br>Latitude: -25.763192<br>Longitude:  29.717625""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284401C,-25.763192,29.717625
KMP 64/4,"{""@type"":""html"",""value"":""Unit ID:: 2843845<br>Latitude: -25.770858<br>Longitude:  29.747972""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843845,-25.770858,29.747972
KMP 65/1,"{""@type"":""html"",""value"":""Unit ID:: 028436C7<br>Latitude: -25.774892<br>Longitude:  29.755919""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028436C7,-25.774892,29.755919
KMP 65/2,"{""@type"":""html"",""value"":""Unit ID:: 028439A2<br>Latitude: -25.775150<br>Longitude:  29.756472""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028439A2,-25.775150,29.756472
KMP 65/3,"{""@type"":""html"",""value"":""Unit ID:: 0284398C<br>Latitude: -25.775678<br>Longitude:  29.757536""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284398C,-25.775678,29.757536
KMP 65/4,"{""@type"":""html"",""value"":""Unit ID:: 2843760<br>Latitude: -25.776097<br>Longitude:  29.758294""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843760,-25.776097,29.758294
KMP 70/13,"{""@type"":""html"",""value"":""Unit ID:: 0219E872<br>Latitude: -25.789416<br>Longitude:  29.807329""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219E872,-25.789416,29.807329
KMP 70/16,"{""@type"":""html"",""value"":""Unit ID:: 0219F09E<br>Latitude: -25.788786<br>Longitude:  29.802553""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219F09E,-25.788786,29.802553
KMP 71/4,"{""@type"":""html"",""value"":""Unit ID:: 0219E869<br>Latitude: -25.790021<br>Longitude:  29.811271""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0219E869,-25.790021,29.811271
KMP 73/17,"{""@type"":""html"",""value"":""Unit ID:: 0284349F<br>Latitude: -25.795311<br>Longitude:  29.838147""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284349F,-25.795311,29.838147
KMP 73/15,"{""@type"":""html"",""value"":""Unit ID:: 2843497<br>Latitude: -25.795239<br>Longitude:  29.837811""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843497,-25.795239,29.837811
KMP 75/9,"{""@type"":""html"",""value"":""Unit ID:: 2843774<br>Latitude: -25.800411<br>Longitude:  29.855247""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843774,-25.800411,29.855247
KMP 75/11,"{""@type"":""html"",""value"":""Unit ID:: 028435C6<br>Latitude: -25.800564<br>Longitude:  29.855461""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028435C6,-25.800564,29.855461
KMP 75/13,"{""@type"":""html"",""value"":""Unit ID:: 0284384F<br>Latitude: -25.800775<br>Longitude:  29.855747""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284384F,-25.800775,29.855747
KMP 75/15,"{""@type"":""html"",""value"":""Unit ID:: 2843966<br>Latitude: -25.800831<br>Longitude:  29.855831""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843966,-25.800831,29.855831
KMP 75/17,"{""@type"":""html"",""value"":""Unit ID:: 0284390E<br>Latitude: -25.800906<br>Longitude:  29.856006""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284390E,-25.800906,29.856006
KMP 75/19,"{""@type"":""html"",""value"":""Unit ID:: 0284383E<br>Latitude: -25.801364<br>Longitude:  29.856403""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284383E,-25.801364,29.856403
KMP 76/2,"{""@type"":""html"",""value"":""Unit ID:: 0284397F<br>Latitude: -25.801822<br>Longitude:  29.856761""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284397F,-25.801822,29.856761
KMP 76/4,"{""@type"":""html"",""value"":""Unit ID:: 2843513<br>Latitude: -25.802200<br>Longitude:  29.857242""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843513,-25.802200,29.857242
KMP 76/6,"{""@type"":""html"",""value"":""Unit ID:: 2843506<br>Latitude: -25.802756<br>Longitude:  29.858111""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843506,-25.802756,29.858111
KMP 76/8,"{""@type"":""html"",""value"":""Unit ID:: 2843779<br>Latitude: -25.803486<br>Longitude:  29.859231""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843779,-25.803486,29.859231
KMP 76/10,"{""@type"":""html"",""value"":""Unit ID:: 028435DD<br>Latitude: -25.804117<br>Longitude:  29.860286""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028435DD,-25.804117,29.860286
KMP 76/12,"{""@type"":""html"",""value"":""Unit ID:: 2843510<br>Latitude: -25.804811<br>Longitude:  29.861347""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843510,-25.804811,29.861347
KMP 76/14,"{""@type"":""html"",""value"":""Unit ID:: 028434F0<br>Latitude: -25.805517<br>Longitude:  29.862425""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028434F0,-25.805517,29.862425
KMP 77/13,"{""@type"":""html"",""value"":""Unit ID:: 0284383F<br>Latitude: -25.808267<br>Longitude:  29.871481""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,0284383F,-25.808267,29.871481
KMP 77/15,"{""@type"":""html"",""value"":""Unit ID:: 028436F4<br>Latitude: -25.808689<br>Longitude:  29.873606""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028436F4,-25.808689,29.873606
KMP 78/1,"{""@type"":""html"",""value"":""Unit ID:: 2843840<br>Latitude: -25.809892<br>Longitude:  29.878586""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2843840,-25.809892,29.878586
KMP 78/14,"{""@type"":""html"",""value"":""Unit ID:: 028434A4<br>Latitude: -25.810742<br>Longitude:  29.882497""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028434A4,-25.810742,29.882497
KMP 79/1,"{""@type"":""html"",""value"":""Unit ID:: 028434C8<br>Latitude: -25.811192<br>Longitude:  29.884842""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028434C8,-25.811192,29.884842
KMP 79/3,"{""@type"":""html"",""value"":""Unit ID:: 028434D3<br>Latitude: -25.811197<br>Longitude:  29.886378""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028434D3,-25.811197,29.886378
KMP 79/5,"{""@type"":""html"",""value"":""Unit ID:: 028434AD<br>Latitude: -25.811083<br>Longitude:  29.887447""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028434AD,-25.811083,29.887447
KMP 79/7,"{""@type"":""html"",""value"":""Unit ID:: 028434FB<br>Latitude: -25.810781<br>Longitude:  29.888411""}",#icon-1660-F9A825,1,#f9a825,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,028434FB,-25.810781,29.888411
