name,name:en,place,landuse,population,is_in,source,name:af,name:nr,name:st,name:nso,name:ssw,name:ts,name:tn,name:ve,name:xh,name:zu,osm_id,osm_type
Ulundi,Ulundi,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262722327,nodes
Monzi,,village,,,,,,,,,,,,,,,11042426889,nodes
Dukuduku,,village,,,,,,,,,,,,,,,11042426890,nodes
,,,residential,,,,,,,,,,,,,,11825798880,nodes
,,village,,,,,,,,,,,,,,,11009790460,nodes
Nsubane,,hamlet,,,,,,,,,,,,,,,10973523773,nodes
,,village,,,,,,,,,,,,,,,11009873266,nodes
Ka-Mngometulu,,hamlet,,,,,,,,,,,,,,,11007146106,nodes
Kanyamazan­e,,hamlet,,,,,,,,,,,,,,,10921062327,nodes
Buhle,,hamlet,,,,,,,,,,,,,,,10983731921,nodes
Sivule,,hamlet,,,,,,,,,,,,,,,10983731922,nodes
Hlengela,,hamlet,,,,,,,,,,,,,,,10968871703,nodes
Mzipha,,hamlet,,,,,,,,,,,,,,,10977245698,nodes
KwaNgodloza,,hamlet,,,,sagns,,,,,,,,,,,7257910726,nodes
Hhuhhuma,,hamlet,,,,,,,,,,,,,,,10977312203,nodes
Majakeng,,village,,,,LSPP,,,,,,,,,,,11002317925,nodes
Jacobsdal,,town,,,,sagns,,,,,,,,,,,262720680,nodes
Ha Monyane Ha Batho,,village,,,,,,,,,,,,,,,10998116496,nodes
Mabande II,,hamlet,,,,,,,,,,,,,,,10968871740,nodes
Pretoria,Pretoria,city,,741651,,sagns,Pretoria,,,Pretoria,,Pitori,,Pretoria,E-Pitoli,iPitoli,25503669,nodes
Gushede,,hamlet,,,,,,,,,,,,,,,10932406690,nodes
Tsetse,,village,,4000,,,,,,,,,,,,,12712814391,nodes
,,village,,,,,,,,,,,,,,,10904529290,nodes
Groot Sleutelfontein,,hamlet,,,,,,,,,,,,,,,11973970796,nodes
Klein Sleutelfontein,,hamlet,,,,,,,,,,,,,,,11973970800,nodes
Springbok,Springbok,town,,,"Northern Cape, South Africa",,,,,,,,,,,,33364953,nodes
Hartebeesfontein,,hamlet,,,,,,,,,,,,,,,11968475566,nodes
Kolone,,hamlet,,,,Boocha34,,,,,,,,,,,11913800237,nodes
Mathikiti Camp,,village,,,,,,,,,,,,,,,10833916053,nodes
Cala,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704532,nodes
Vivo,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262718439,nodes
Seaview,,village,,,,,,,,,,,,,,,26730447,nodes
Rhodes,,town,,,,,,,,,,,,,,,11933510169,nodes
Ben Mbizweni,,village,,,,,,,,,,,,,,,10780630581,nodes
Ha Mokotla,,hamlet,,,,LSPP,,,,,,,,,,,11910635717,nodes
Maqhatseng,,village,,,,LSPP,,,,,,,,,,,11910635817,nodes
Boithero,,village,,,,LSPP,,,,,,,,,,,11913800231,nodes
Bochabela,,hamlet,,,,LSPP,,,,,,,,,,,11913800232,nodes
Mphantsing,,isolated_dwelling,,,,LSPP,,,,,,,,,,,11913800233,nodes
Mokotjela,,village,,,,LSPP,,,,,,,,,,,11913800234,nodes
Jabavu,,hamlet,,,,LSPP,,,,,,,,,,,11913800235,nodes
Ha Lepatoa,,hamlet,,,,LSPP,,,,,,,,,,,11913800236,nodes
Makong,,hamlet,,,,Boocha34,,,,,,,,,,,11913801508,nodes
Phamong,,hamlet,,,,LSPP,,,,,,,,,,,11913801509,nodes
Ha Lekula,,hamlet,,,,LSPP,,,,,,,,,,,11910635718,nodes
Thaba-Bosiu,,hamlet,,,,LSPP,,,,,,,,,,,11910635719,nodes
Ha Ketlane,,hamlet,,,,LSPP,,,,,,,,,,,11910635722,nodes
Ha Sejakane,,village,,,,LSPP,,,,,,,,,,,11910635727,nodes
Ha Moruti,,hamlet,,,,LSPP,,,,,,,,,,,11910635815,nodes
Thabong,,hamlet,,,,LSPP,,,,,,,,,,,11910635989,nodes
Ha Sakaria,,hamlet,,,,LSPP,,,,,,,,,,,11910636160,nodes
Masenenkeng,,hamlet,,,,LSPP,,,,,,,,,,,11910277208,nodes
Israel,,hamlet,,,,LSPP,,,,,,,,,,,11910277211,nodes
Ts'epong,,hamlet,,,,LSPP,,,,,,,,,,,11910277212,nodes
Ha Motsoene,,village,,,,LSPP,,,,,,,,,,,11910277213,nodes
Makanyaneng,,hamlet,,,,LSPP,,,,,,,,,,,11910277360,nodes
Matsoaing,,village,,,,LSPP,,,,,,,,,,,11910277361,nodes
Mosetleng,,hamlet,,,,LSPP,,,,,,,,,,,11910277362,nodes
Ha Ntoro,,hamlet,,,,LSPP,,,,,,,,,,,11910277374,nodes
Boiketsiso (Ha Napo),,village,,,,LSPP,,,,,,,,,,,11349258622,nodes
Matebeleng (Ha Motselo),,hamlet,,,,LSPP,,,,,,,,,,,11907869517,nodes
Berg-en-Dal Rest Camp,,village,,,,,,,,,,,,,,,2054457000,nodes
Deorham,,village,,962,,,,,,,,,,,,,4187278863,nodes
Tinga Narina Lodge,,village,,,,,,,,,,,,,,,2137135433,nodes
Hamburg,,village,,,,,,,,,,,,,,,1695085595,nodes
Ga-Madikwe,,hamlet,,,,,,,,,,,,,,,12720754851,nodes
Alice,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262694693,nodes
Breidbach,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704332,nodes
Gakhibane,,village,,,,,,,,,,,,,,,2454174201,nodes
Hermannsburg,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,2181811461,nodes
Calderwood,,village,,,,,,,,,,,,,,,2276337316,nodes
Maluti,,town,,,,,,,,,,,,,,,2282707579,nodes
Govhu,,village,,,,,,,,,,,,,,,5076799568,nodes
Peninghotsa,,village,,,,,,,,,,,,,,,5076799569,nodes
Vrygees,,hamlet,,,"North West, South Africa",,,,,,,,,,,,262722284,nodes
Lombard,,village,,,,,,,,,,,,,,,5076799570,nodes
Mtititi,,village,,,,,,,,,,,,,,,5076799571,nodes
Jilongo,,village,,,,,,,,,,,,,,,5076799572,nodes
Mabayeni,,village,,,,,,,,,,,,,,,5076799573,nodes
Merve,,village,,,,,,,,,,,,,,,5076799574,nodes
Masutlhe 2,,hamlet,,,,,,,,,,,,,,,1408778447,nodes
Spitkopsvlakte,,hamlet,,,,,,,,,,,,,,,11968514625,nodes
Badplaas,,town,,582,,sagns,,,,,,,,,,,262694926,nodes
Gcina,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706583,nodes
KuMabangula,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707962,nodes
Mahlengele,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709068,nodes
Nxelesa,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714228,nodes
Mosaqane,,village,,,,LSPP,,,,,,,,,,,11891402926,nodes
Mpotofong,,hamlet,,,,LSPP,,,,,,,,,,,10998116243,nodes
Makong,,village,,,,LSPP,,,,,,,,,,,10998116252,nodes
Ratho Krokodilplaas,,isolated_dwelling,,,,,,,,,,,,,,,8780629122,nodes
Ntai (Ha Kholegile),,hamlet,,,,LSPP,,,,,,,,,,,11891535266,nodes
Likhoaleng,,hamlet,,,,LSPP,,,,,,,,,,,11891535735,nodes
Ha Reisisi,,hamlet,,,,LSPP,,,,,,,,,,,11891535737,nodes
Ha Ramatseliso,,village,,,,,,,,,,,,,,,4655252862,nodes
Whittlesea,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718741,nodes
Tontonyane,,hamlet,,,,,,,,,,,,,,,12724375082,nodes
Lekung,,hamlet,,,,,,,,,,,,,,,12724403419,nodes
Motsumorwane,,village,,,,,,,,,,,,,,,1408778382,nodes
Tlapeng,,hamlet,,,,,,,,,,,,,,,4990259969,nodes
Lokgalong,,hamlet,,,,,,,,,,,,,,,12725619852,nodes
Mogosane,,village,,,,,,,,,,,,,,,12724446679,nodes
Carletonville,,town,,23000,"North West, South Africa",sagns,,,,,,,,,,,60032632,nodes
Rustenburg,Rustenburg,city,,549575,"North West, South Africa",sagns,,,,,,,,,,,30391973,nodes
Modimola,,village,,,,,,,,,,,,,,,4990262334,nodes
Mporoane,,hamlet,,,,LSPP,,,,,,,,,,,12729726946,nodes
Bilone,,village,,,,LSPP,,,,,,,,,,,12729726960,nodes
Lihlabeng (Bilone),,hamlet,,,,LSPP,,,,,,,,,,,12729726961,nodes
Benteke,,hamlet,,,,LSPP,,,,,,,,,,,12729726962,nodes
Try-Hoek (Ha Mpooa),,hamlet,,,,LSPP,,,,,,,,,,,12729726963,nodes
Thaka-Banna,,village,,,,LSPP,,,,,,,,,,,12729727190,nodes
Ha Seapi,,hamlet,,,,LSPP,,,,,,,,,,,12729727206,nodes
Warden,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262718551,nodes
Makhunoane,,village,,,,,,,,,,,,,,,4168252723,nodes
Ha Motsapi (Ha Tae),,hamlet,,,,Boocha34,,,,,,,,,,,12731832408,nodes
Leloaleng (Ha Tae),,hamlet,,,,Boocha34,,,,,,,,,,,12731832409,nodes
Ha Tae,,village,,,,Boocha34,,,,,,,,,,,12731832412,nodes
Tosca,,village,,,"North West, South Africa",,,,,,,,,,,,595499613,nodes
Ha Balimo,,village,,,,LSPP,,,,,,,,,,,12737136300,nodes
Jeffreys Bay,,town,,27107,"Eastern Cape, South Africa",sagns,,,,,,,,,,,25928779,nodes
Ha Machenene,,isolated_dwelling,,,,,,,,,,,,,,,3299572175,nodes
Klipplaat,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707593,nodes
Helderberg Village,,village,,,Western Cape;South Africa,,,,,,,,,,,,712714469,nodes
Casalinga Villas,,,residential,,,,,,,,,,,,,,11825798878,nodes
,,,residential,,,,,,,,,,,,,,11825798881,nodes
Motherwell,,town,,140000,"Eastern Cape, South Africa",sagns,,,,,,,,,,,30276747,nodes
Jongensfontein,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262720720,nodes
Matjiesrivier,,village,,,,sagns,,,,,,,,,,,7742856966,nodes
Aliwal North,Aliwal North,town,,,"Eastern Cape, South Africa",sagns,Aliwal-Noord,,,,,,,,Maletswai,,36231589,nodes
Ntabozuko,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262695129,nodes
Nqanqarhu,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708907,nodes
De Hoop,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262705012,nodes
Haarlem,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262706925,nodes
Herold,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262706986,nodes
Amalienstein,,hamlet,,,,,,,,,,,,,,,2801993720,nodes
Kurland,,village,,,,,,,,,,,,,,,4349609084,nodes
Ruiterbos,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,2440676136,nodes
Zamani,,village,,,,,,,,,,,,,,,4255632408,nodes
Hekpoort,,village,,,,,,,,,,,,,,,3689204762,nodes
Arlington,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262694839,nodes
Kragbron,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262707852,nodes
Marseilles,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262709493,nodes
Swinburne,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262717646,nodes
Verkykerskop,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262718295,nodes
Balkfontein,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262719127,nodes
Whites,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262722507,nodes
Mseleni,,village,,,,,,,,,,,,,,,2061614978,nodes
Tshikuyu,,hamlet,,,,,,,,,,,,,,,11809562446,nodes
Madavhila,,village,,,,,,,,,,,,,,,11809562447,nodes
Maramanzhi,,village,,,,,,,,,,,,,,,11809656882,nodes
Tshenzhelani,,village,,,,,,,,,,,,,,,11809656891,nodes
Gumbu,,village,,,,,,,,,,,,,,,11809656892,nodes
Ha-Gumbu,,hamlet,,,,,,,,,,,,,,,11809656893,nodes
Sigonde,,hamlet,,,,,,,,,,,,,,,11809656894,nodes
Bale,,village,,,,,,,,,,,,,,,11809656929,nodes
Makavhini,,village,,,,,,,,,,,,,,,11809656930,nodes
Malale,,village,,,,,,,,,,,,,,,11809674673,nodes
Madimbo,,village,,,,,,,,,,,,,,,11809637866,nodes
Sterkwater,,village,,,,,,,,,,,,,,,559366535,nodes
Valdezia,,town,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262718181,nodes
My Darling,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262721554,nodes
Setumong,,town,,2551,"Limpopo, South Africa",sagns,,,,,,,,,,,262722164,nodes
Tibanefontein,,town,,1818,"Limpopo, South Africa",sagns,,,,,,,,,,,262722281,nodes
Baltimore,,village,,,"Limpopo, South Africa",,,,,,,,,,,,559366649,nodes
KwaMakhutha,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720899,nodes
Tshipise,,village,,1052,,,,,,,,,,,,,4567173126,nodes
Taaiboschgroet,,village,,,,,,,,,,,,,,,5662854060,nodes
Mankweng,,town,,,,,,,,,,,,,,,5674145345,nodes
Xigalo,,town,,,,,,,,,,,,,,,8730626592,nodes
Buysdorp,,village,,,,,,,,,,,,,,,11932394349,nodes
Ga-Lepadima,,town,,1231,"Limpopo, South Africa",sagns,,,,,,,,,,,262720207,nodes
Ga-Mokobodi,,town,,1103,"Limpopo, South Africa",sagns,,,,,,,,,,,262720298,nodes
Alldays,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262694717,nodes
Leydsdorp,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262708694,nodes
Murchison,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262712880,nodes
Ohrigstad,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262714281,nodes
Politsi,,hamlet,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262714869,nodes
Ga-Ngwetsana,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262720304,nodes
Roossenekal,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262715633,nodes
Soekmekaar (Morebeng),,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262716135,nodes
Lenkwane,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262708572,nodes
Nong,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262713813,nodes
Swartwater,,village,,,,sagns,,,,,,,,,,,262717645,nodes
Louwna,,hamlet,,,,,,,,,,,,,,,4917556817,nodes
Setlagole,,village,,,,,,,,,,,,,,,4966565211,nodes
Goedgevonden,,hamlet,,,,,,,,,,,,,,,4990262462,nodes
Rietpan,,village,,,,,,,,,,,,,,,8693906389,nodes
Kraalhoek,,town,,,,,,,,,,,,,,,8853146245,nodes
Groot-Marico,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262706856,nodes
Morokweng,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262712465,nodes
Pachsdraai,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262714473,nodes
Rooigrond,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262715599,nodes
Jacobsdal,,village,,,,,,,,,,,,,,,1412819495,nodes
Sesobe,,village,,,"North West, South Africa",sagns,,,,,,,,,,,2072211950,nodes
Ha Seeshe,,village,,,,,,,,,,,,,,,12742168029,nodes
Ha Ntereke,,hamlet,,,,LSPP,,,,,,,,,,,12742168083,nodes
,,hamlet,,,,,,,,,,,,,,,11789455840,nodes
Hogsback,,village,,,,,,,,,,,,,,,718966623,nodes
Mnandi AH,,village,,,,,,,,,,,,,,,468284293,nodes
KwaNobuhle,,town,,107474,,,,,,,,,,,,,9413925209,nodes
Malmesbury,,town,,35897,"Western Cape, South Africa",sagns,,,,,,,,,,,33698800,nodes
Thaba Phatshwa,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262722261,nodes
Cradock,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,25919858,nodes
Cookhouse,,town,,5707,"Eastern Cape, South Africa",sagns,,,,,,,,,,,25919859,nodes
Nature's Valley,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,25928780,nodes
Aberdeen,,town,,7162,"Eastern Cape, South Africa",sagns,,,,,,,,,,,46837481,nodes
Willowmore,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,46838156,nodes
Reddersburg,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,48555419,nodes
Victoria West,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,53672920,nodes
Dutywa,,town,,11076,"Eastern Cape, South Africa",sagns,,,,,,,,,,,54337441,nodes
Uniondale,,town,,4525,"Western Cape, South Africa",sagns,,,,,,,,,,,54670174,nodes
De Aar,De Aar,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,59600497,nodes
Prieska,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,59612914,nodes
Senekal,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,59842580,nodes
Winburg,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,59842736,nodes
Eshowe,,town,,,,sagns,,,,,,,,,,,60034814,nodes
Humansdorp,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,60205098,nodes
Ballito,,town,,,"KwaZulu-Natal, South Africa",,,,,,,,,,,,62650354,nodes
Umdloti / eMdloti,,village,,,,,,,,,,,,,,,63281372,nodes
Murraysburg,,town,,5069,"Western Cape, South Africa",sagns,,,,,,,,,,,80834963,nodes
St. Francis Bay,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,88929959,nodes
Hankey,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,89865803,nodes
Bergville,,town,,4890,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,94784097,nodes
Greytown,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,95771891,nodes
Tugela Ferry,,village,,,KwaZuluNatal,,,,,,,,,,,,95777668,nodes
Estcourt,,town,,,,sagns,,,,,,,,,,,95831525,nodes
KwaMaqoma,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,146350696,nodes
Seymour,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,146351376,nodes
Riebeek-Oos,Riebeek East,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,206191732,nodes
Stutterheim,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,206388012,nodes
Tarkastad,,town,,1604,"Eastern Cape, South Africa",sagns,,,,,,,,,,,207089401,nodes
Port St Johns,,town,,,"Eastern Cape, South Africa",,,,,,,,,,,,207672402,nodes
Clarens,,town,,,Free State; South Africa,sagns,,,,,,,,,,,247744191,nodes
Paul Roux,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,250832348,nodes
Barkly East,Barkly East,town,,,,sagns,Barkly-Oos,,,,,,,,,,262694951,nodes
Bathurst,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262694957,nodes
Bedford,,town,,8770,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262694965,nodes
Bizana,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262695213,nodes
Bolotwa,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262695357,nodes
Kranskop,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262707853,nodes
Louterwater,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708807,nodes
Lusikisiki,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708822,nodes
Marquard,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262709492,nodes
Melmoth,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262710046,nodes
Middleton,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262710134,nodes
Mooirivier,,town,,17779,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262710336,nodes
KwaBhaca (Mount Frere),,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262712625,nodes
Mtunzini,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262712718,nodes
Ngqeleni,,town,,,,sagns,,,,,,,,,,,262713361,nodes
Nkandla,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262713651,nodes
Nottingham Road,,village,,,,sagns,,,,,,,,,,,262714047,nodes
Oyster Bay,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714448,nodes
Petrusburg,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262714603,nodes
Plooysburg,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262714831,nodes
Pomeroy,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262714901,nodes
Ramsgate,,village,,1080,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262715152,nodes
Richmond,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262715298,nodes
Ritchie,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262715332,nodes
Brandfort,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262719437,nodes
Brenton on Sea,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719456,nodes
Britstown,,town,,5145,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719484,nodes
Buffelsbaai,Buffel's Bay,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719500,nodes
Cape St. Francis,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719576,nodes
Carnarvon,,town,,6612,"Northern Cape, South Africa",sagns;wikipedia,,,,,,,,,,,262719586,nodes
Chatsworth,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262719665,nodes
Clermont,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262719694,nodes
Copperton,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719718,nodes
De Rust,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719799,nodes
Dordrecht,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262719936,nodes
Douglas,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719940,nodes
Dysselsdorp,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719962,nodes
Edendale,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262719970,nodes
Khowa (Elliot),,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720037,nodes
Empangeni,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720064,nodes
Ficksburg,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262720130,nodes
Forest Hills,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720169,nodes
Fraserburg,,town,,3029,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720194,nodes
Glentana,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262720416,nodes
Nieu-Bethesda,New Bethesda,town,,1540,"Eastern Cape, South Africa",sagns,Nieu-Bethesda,,,,,,,,,,262721649,nodes
Oviston,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721871,nodes
Patensie,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721896,nodes
Paterson,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721898,nodes
Philippolis,,town,,3648,"Free State, South Africa",sagns,,,,,,,,,,,262721923,nodes
Phoenix,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721927,nodes
Pinetown,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721935,nodes
Port Edward,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721945,nodes
Port Shepstone,Port Shepstone,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721946,nodes
Ratanang,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262721992,nodes
Rosmead,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722058,nodes
Saundershoogte,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262722139,nodes
Scottburgh,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262722148,nodes
Sedgefield,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262722155,nodes
Springfontein,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262722202,nodes
Stanger / KwaDukuza,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262722208,nodes
Sterkstroom,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722213,nodes
Strydenburg,,town,,2987,"Northern Cape, South Africa",sagns,,,,,,,,,,,262722224,nodes
Griekwastad,,town,,6428,"Northern Cape, South Africa",sagns,,,,,,,,,,,708858400,nodes
Mabote,,village,,,,,,,,,,,,,,,1312145319,nodes
Mabote,,village,,,,,,,,,,,,,,,1312145657,nodes
Thaba Nchu,,city,,70118,,,,,,,,,,,,,1375502866,nodes
Lime Acres,,town,,,,,,,,,,,,,,,1388286647,nodes
Dewetsdorp,,town,,,,,,,,,,,,,,,1573773208,nodes
Smithfield,,town,,,,,,,,,,,,,,,1573785753,nodes
De Vlugt,,village,,,,,,,,,,,,,,,1574272599,nodes
Verkeerdevlei,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,3090920053,nodes
Misgund,,village,,,,,,,,,,,,,,,4298634236,nodes
Umbumbulu,,village,,,,,,,,,,,,,,,4360086572,nodes
Brits,,town,,,"North West, South Africa",sagns,,,,,,,,,,,25779128,nodes
Roodepoort,,city,,325000,"Gauteng, South Africa",sagns,,,,,,,,,,,26417322,nodes
Delmas,,town,,7399,"Mpumalanga, South Africa",sagns,,,,,,,,,,,28385455,nodes
eMakhazeni (Belfast),,town,,4466,"Mpumalanga, South Africa",sagns,,,,,,,,,,,252437561,nodes
Odendaalsrus,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,257714494,nodes
Heilbron,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,257947668,nodes
Amersfoort,,town,,12335,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262694821,nodes
Balfour,,town,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262694939,nodes
Bapsfontein,,village,,,"Gauteng, South Africa",sagns,,,,,,,,,,,262694949,nodes
Bela-Bela,,town,,45001,"Limpopo, South Africa",sagns,Warmbad,,,,,,,,,,262695006,nodes
Boskop,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262695414,nodes
Breyten,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262704353,nodes
Burgersfort,,town,,6369,"Limpopo, South Africa",sagns,,,,,,,,,,,262704440,nodes
Davel,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262704926,nodes
Devon,,village,,,"Gauteng, South Africa",sagns,,,,,,,,,,,262705062,nodes
Dullstroom,,village,,558,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262705211,nodes
Greylingstad,,town,,839,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262706839,nodes
Groblersdal,,town,,4329,"Limpopo, South Africa",sagns,,,,,,,,,,,262706843,nodes
Grootvlei,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262706858,nodes
Moruleng,,village,,,,sagns,,,,,,,,,,,262712513,nodes
Ngodwana,,village,,,"Mpumalanga, South Africa, Africa",sagns,,,,,,,,,,,262713331,nodes
Northam,,town,,2381,"Limpopo, South Africa",sagns,,,,,,,,,,,262713951,nodes
